,ID,Response
10876,61759,0
10877,61760,0
10878,61761,1
10879,61762,0
10880,61763,0
10881,61764,0
10882,61765,0
10883,61766,0
10884,61767,0
10885,61768,0
10886,61769,0
10887,61770,1
10888,61771,0
10889,61772,0
10890,61773,0
10891,61774,0
10892,61775,0
10893,61776,0
10894,61777,1
10895,61778,0
10896,61779,0
10897,61780,0
10898,61781,1
10899,61782,0
10900,61783,0
10901,61784,0
10902,61785,0
10903,61786,1
10904,61787,1
10905,61788,0
10906,61789,0
10907,61790,0
10908,61791,0
10909,61792,0
10910,61793,0
10911,61794,0
10912,61795,0
10913,61796,0
10914,61797,0
10915,61798,0
10916,61799,0
10917,61800,0
10918,61801,0
10919,61802,0
10920,61803,0
10921,61804,0
10922,61805,0
10923,61806,0
10924,61807,1
10925,61808,0
10926,61809,1
10927,61810,0
10928,61811,0
10929,61812,1
10930,61813,0
10931,61814,1
10932,61815,0
10933,61816,0
10934,61817,1
10935,61818,1
10936,61819,0
10937,61820,0
10938,61821,1
10939,61822,0
10940,61823,1
10941,61824,0
10942,61825,0
10943,61826,0
10944,61827,0
10945,61828,1
10946,61829,0
10947,61830,0
10948,61831,1
10949,61832,0
10950,61833,1
10951,61834,1
10952,61835,0
10953,61836,0
10954,61837,0
10955,61838,0
10956,61839,0
10957,61840,0
10958,61841,1
10959,61842,1
10960,61843,0
10961,61844,0
10962,61845,1
10963,61846,0
10964,61847,0
10965,61848,0
10966,61849,0
10967,61850,0
10968,61851,0
10969,61852,0
10970,61853,0
10971,61854,1
10972,61855,0
10973,61856,0
10974,61857,0
10975,61858,0
10976,61859,1
10977,61860,0
10978,61861,0
10979,61862,0
10980,61863,0
10981,61864,0
10982,61865,0
10983,61866,0
10984,61867,0
10985,61868,0
10986,61869,0
10987,61870,0
10988,61871,0
10989,61872,1
10990,61873,1
10991,61874,0
10992,61875,0
10993,61876,0
10994,61877,0
10995,61878,1
10996,61879,0
10997,61880,0
10998,61881,0
10999,61882,0
11000,61883,0
11001,61884,0
11002,61885,0
11003,61886,0
11004,61887,1
11005,61888,0
11006,61889,0
11007,61890,0
11008,61891,0
11009,61892,1
11010,61893,1
11011,61894,0
11012,61895,0
11013,61896,1
11014,61897,1
11015,61898,0
11016,61899,0
11017,61900,0
11018,61901,0
11019,61902,0
11020,61903,0
11021,61904,1
11022,61905,1
11023,61906,1
11024,61907,0
11025,61908,1
11026,61909,0
11027,61910,0
11028,61911,1
11029,61912,0
11030,61913,0
11031,61914,1
11032,61915,0
11033,61916,1
11034,61917,0
11035,61918,0
11036,61919,1
11037,61920,0
11038,61921,0
11039,61922,0
11040,61923,0
11041,61924,0
11042,61925,1
11043,61926,1
11044,61927,0
11045,61928,0
11046,61929,1
11047,61930,0
11048,61931,0
11049,61932,1
11050,61933,0
11051,61934,1
11052,61935,0
11053,61936,0
11054,61937,0
11055,61938,0
11056,61939,0
11057,61940,0
11058,61941,0
11059,61942,0
11060,61943,1
11061,61944,0
11062,61945,0
11063,61946,0
11064,61947,1
11065,61948,0
11066,61949,0
11067,61950,0
11068,61951,0
11069,61952,1
11070,61953,0
11071,61954,0
11072,61955,0
11073,61956,0
11074,61957,0
11075,61958,1
11076,61959,0
11077,61960,0
11078,61961,0
11079,61962,0
11080,61963,0
11081,61964,0
11082,61965,0
11083,61966,0
11084,61967,0
11085,61968,0
11086,61969,1
11087,61970,1
11088,61971,0
11089,61972,0
11090,61973,0
11091,61974,0
11092,61975,0
11093,61976,0
11094,61977,0
11095,61978,1
11096,61979,0
11097,61980,1
11098,61981,0
11099,61982,0
11100,61983,0
11101,61984,0
11102,61985,0
11103,61986,0
11104,61987,0
11105,61988,1
11106,61989,0
11107,61990,1
11108,61991,1
11109,61992,0
11110,61993,1
11111,61994,0
11112,61995,0
11113,61996,0
11114,61997,0
11115,61998,1
11116,61999,0
11117,62000,1
11118,62001,0
11119,62002,0
11120,62003,0
11121,62004,0
11122,62005,0
11123,62006,1
11124,62007,0
11125,62008,0
11126,62009,1
11127,62010,0
11128,62011,1
11129,62012,0
11130,62013,0
11131,62014,0
11132,62015,0
11133,62016,0
11134,62017,0
11135,62018,0
11136,62019,0
11137,62020,1
11138,62021,0
11139,62022,1
11140,62023,1
11141,62024,0
11142,62025,0
11143,62026,0
11144,62027,1
11145,62028,0
11146,62029,0
11147,62030,0
11148,62031,0
11149,62032,0
11150,62033,0
11151,62034,1
11152,62035,0
11153,62036,0
11154,62037,1
11155,62038,1
11156,62039,0
11157,62040,1
11158,62041,0
11159,62042,1
11160,62043,1
11161,62044,0
11162,62045,1
11163,62046,0
11164,62047,0
11165,62048,1
11166,62049,1
11167,62050,1
11168,62051,0
11169,62052,0
11170,62053,0
11171,62054,1
11172,62055,0
11173,62056,0
11174,62057,0
11175,62058,0
11176,62059,0
11177,62060,0
11178,62061,0
11179,62062,0
11180,62063,0
11181,62064,0
11182,62065,0
11183,62066,0
11184,62067,0
11185,62068,0
11186,62069,0
11187,62070,1
11188,62071,1
11189,62072,1
11190,62073,1
11191,62074,0
11192,62075,0
11193,62076,1
11194,62077,1
11195,62078,0
11196,62079,0
11197,62080,0
11198,62081,1
11199,62082,0
11200,62083,0
11201,62084,0
11202,62085,0
11203,62086,0
11204,62087,0
11205,62088,0
11206,62089,0
11207,62090,0
11208,62091,0
11209,62092,0
11210,62093,0
11211,62094,0
11212,62095,0
11213,62096,0
11214,62097,0
11215,62098,1
11216,62099,0
11217,62100,0
11218,62101,1
11219,62102,1
11220,62103,0
11221,62104,0
11222,62105,0
11223,62106,1
11224,62107,0
11225,62108,0
11226,62109,0
11227,62110,0
11228,62111,0
11229,62112,0
11230,62113,1
11231,62114,1
11232,62115,0
11233,62116,0
11234,62117,0
11235,62118,0
11236,62119,0
11237,62120,1
11238,62121,0
11239,62122,0
11240,62123,0
11241,62124,0
11242,62125,0
11243,62126,0
11244,62127,1
11245,62128,0
11246,62129,0
11247,62130,1
11248,62131,1
11249,62132,1
11250,62133,1
11251,62134,1
11252,62135,0
11253,62136,0
11254,62137,0
11255,62138,0
11256,62139,1
11257,62140,0
11258,62141,0
11259,62142,0
11260,62143,0
11261,62144,0
11262,62145,0
11263,62146,0
11264,62147,1
11265,62148,0
11266,62149,0
11267,62150,0
11268,62151,0
11269,62152,0
11270,62153,0
11271,62154,1
11272,62155,0
11273,62156,1
11274,62157,0
11275,62158,0
11276,62159,0
11277,62160,0
11278,62161,0
11279,62162,0
11280,62163,0
11281,62164,1
11282,62165,0
11283,62166,0
11284,62167,1
11285,62168,0
11286,62169,0
11287,62170,0
11288,62171,0
11289,62172,0
11290,62173,0
11291,62174,0
11292,62175,1
11293,62176,0
11294,62177,0
11295,62178,0
11296,62179,0
11297,62180,0
11298,62181,0
11299,62182,1
11300,62183,0
11301,62184,1
11302,62185,0
11303,62186,0
11304,62187,1
11305,62188,0
11306,62189,0
11307,62190,0
11308,62191,0
11309,62192,0
11310,62193,0
11311,62194,0
11312,62195,1
11313,62196,0
11314,62197,0
11315,62198,0
11316,62199,0
11317,62200,0
11318,62201,0
11319,62202,1
11320,62203,0
11321,62204,0
11322,62205,1
11323,62206,0
11324,62207,1
11325,62208,0
11326,62209,0
11327,62210,1
11328,62211,1
11329,62212,0
11330,62213,1
11331,62214,1
11332,62215,0
11333,62216,0
11334,62217,0
11335,62218,0
11336,62219,0
11337,62220,0
11338,62221,0
11339,62222,0
11340,62223,0
11341,62224,0
11342,62225,1
11343,62226,0
11344,62227,0
11345,62228,1
11346,62229,0
11347,62230,0
11348,62231,1
11349,62232,0
11350,62233,0
11351,62234,0
11352,62235,1
11353,62236,1
11354,62237,1
11355,62238,0
11356,62239,0
11357,62240,0
11358,62241,0
11359,62242,0
11360,62243,1
11361,62244,0
11362,62245,0
11363,62246,0
11364,62247,0
11365,62248,0
11366,62249,0
11367,62250,0
11368,62251,1
11369,62252,0
11370,62253,0
11371,62254,1
11372,62255,1
11373,62256,0
11374,62257,1
11375,62258,0
11376,62259,0
11377,62260,0
11378,62261,0
11379,62262,1
11380,62263,1
11381,62264,0
11382,62265,0
11383,62266,0
11384,62267,0
11385,62268,0
11386,62269,0
11387,62270,1
11388,62271,0
11389,62272,0
11390,62273,0
11391,62274,0
11392,62275,0
11393,62276,0
11394,62277,0
11395,62278,1
11396,62279,1
11397,62280,1
11398,62281,0
11399,62282,1
11400,62283,0
11401,62284,1
11402,62285,0
11403,62286,0
11404,62287,0
11405,62288,0
11406,62289,0
11407,62290,0
11408,62291,1
11409,62292,1
11410,62293,0
11411,62294,1
11412,62295,0
11413,62296,0
11414,62297,0
11415,62298,1
11416,62299,0
11417,62300,0
11418,62301,1
11419,62302,1
11420,62303,0
11421,62304,0
11422,62305,0
11423,62306,0
11424,62307,1
11425,62308,0
11426,62309,0
11427,62310,0
11428,62311,1
11429,62312,0
11430,62313,0
11431,62314,0
11432,62315,0
11433,62316,1
11434,62317,0
11435,62318,0
11436,62319,0
11437,62320,1
11438,62321,0
11439,62322,0
11440,62323,0
11441,62324,0
11442,62325,0
11443,62326,1
11444,62327,0
11445,62328,0
11446,62329,1
11447,62330,0
11448,62331,0
11449,62332,0
11450,62333,0
11451,62334,0
11452,62335,0
11453,62336,0
11454,62337,0
11455,62338,0
11456,62339,1
11457,62340,0
11458,62341,1
11459,62342,1
11460,62343,0
11461,62344,0
11462,62345,1
11463,62346,0
11464,62347,0
11465,62348,0
11466,62349,0
11467,62350,0
11468,62351,0
11469,62352,0
11470,62353,0
11471,62354,0
11472,62355,0
11473,62356,0
11474,62357,0
11475,62358,0
11476,62359,1
11477,62360,0
11478,62361,1
11479,62362,1
11480,62363,0
11481,62364,0
11482,62365,1
11483,62366,0
11484,62367,0
11485,62368,0
11486,62369,0
11487,62370,0
11488,62371,1
11489,62372,0
11490,62373,0
11491,62374,0
11492,62375,0
11493,62376,0
11494,62377,0
11495,62378,0
11496,62379,1
11497,62380,0
11498,62381,0
11499,62382,1
11500,62383,0
11501,62384,1
11502,62385,0
11503,62386,1
11504,62387,0
11505,62388,0
11506,62389,0
11507,62390,0
11508,62391,0
11509,62392,0
11510,62393,0
11511,62394,0
11512,62395,0
11513,62396,0
11514,62397,0
11515,62398,0
11516,62399,1
11517,62400,1
11518,62401,0
11519,62402,0
11520,62403,0
11521,62404,0
11522,62405,0
11523,62406,1
11524,62407,0
11525,62408,0
11526,62409,0
11527,62410,1
11528,62411,1
11529,62412,0
11530,62413,1
11531,62414,1
11532,62415,0
11533,62416,0
11534,62417,0
11535,62418,0
11536,62419,0
11537,62420,0
11538,62421,0
11539,62422,0
11540,62423,1
11541,62424,1
11542,62425,0
11543,62426,1
11544,62427,0
11545,62428,0
11546,62429,0
11547,62430,0
11548,62431,0
11549,62432,0
11550,62433,1
11551,62434,1
11552,62435,0
11553,62436,0
11554,62437,1
11555,62438,0
11556,62439,0
11557,62440,0
11558,62441,0
11559,62442,1
11560,62443,0
11561,62444,0
11562,62445,1
11563,62446,0
11564,62447,0
11565,62448,0
11566,62449,0
11567,62450,0
11568,62451,1
11569,62452,0
11570,62453,0
11571,62454,0
11572,62455,0
11573,62456,1
11574,62457,0
11575,62458,0
11576,62459,1
11577,62460,1
11578,62461,0
11579,62462,0
11580,62463,0
11581,62464,1
11582,62465,1
11583,62466,1
11584,62467,0
11585,62468,1
11586,62469,1
11587,62470,1
11588,62471,0
11589,62472,0
11590,62473,1
11591,62474,0
11592,62475,0
11593,62476,0
11594,62477,1
11595,62478,1
11596,62479,0
11597,62480,0
11598,62481,0
11599,62482,0
11600,62483,0
11601,62484,1
11602,62485,0
11603,62486,0
11604,62487,0
11605,62488,1
11606,62489,0
11607,62490,0
11608,62491,0
11609,62492,0
11610,62493,1
11611,62494,1
11612,62495,0
11613,62496,1
11614,62497,0
11615,62498,0
11616,62499,0
11617,62500,0
11618,62501,0
11619,62502,0
11620,62503,1
11621,62504,0
11622,62505,1
11623,62506,0
11624,62507,1
11625,62508,0
11626,62509,0
11627,62510,1
11628,62511,1
11629,62512,1
11630,62513,0
11631,62514,0
11632,62515,0
11633,62516,1
11634,62517,0
11635,62518,0
11636,62519,0
11637,62520,0
11638,62521,0
11639,62522,0
11640,62523,0
11641,62524,0
11642,62525,0
11643,62526,0
11644,62527,0
11645,62528,0
11646,62529,0
11647,62530,0
11648,62531,0
11649,62532,0
11650,62533,0
11651,62534,0
11652,62535,0
11653,62536,1
11654,62537,0
11655,62538,0
11656,62539,1
11657,62540,0
11658,62541,0
11659,62542,1
11660,62543,0
11661,62544,0
11662,62545,0
11663,62546,0
11664,62547,0
11665,62548,0
11666,62549,0
11667,62550,0
11668,62551,0
11669,62552,0
11670,62553,0
11671,62554,0
11672,62555,0
11673,62556,0
11674,62557,0
11675,62558,0
11676,62559,0
11677,62560,0
11678,62561,0
11679,62562,0
11680,62563,0
11681,62564,0
11682,62565,0
11683,62566,1
11684,62567,0
11685,62568,1
11686,62569,0
11687,62570,1
11688,62571,0
11689,62572,0
11690,62573,1
11691,62574,0
11692,62575,1
11693,62576,0
11694,62577,1
11695,62578,1
11696,62579,1
11697,62580,0
11698,62581,0
11699,62582,0
11700,62583,0
11701,62584,0
11702,62585,0
11703,62586,1
11704,62587,0
11705,62588,0
11706,62589,1
11707,62590,0
11708,62591,0
11709,62592,1
11710,62593,0
11711,62594,1
11712,62595,0
11713,62596,1
11714,62597,0
11715,62598,1
11716,62599,0
11717,62600,1
11718,62601,0
11719,62602,0
11720,62603,0
11721,62604,1
11722,62605,1
11723,62606,0
11724,62607,1
11725,62608,0
11726,62609,0
11727,62610,1
11728,62611,0
11729,62612,0
11730,62613,0
11731,62614,0
11732,62615,0
11733,62616,1
11734,62617,1
11735,62618,1
11736,62619,0
11737,62620,0
11738,62621,0
11739,62622,0
11740,62623,1
11741,62624,0
11742,62625,1
11743,62626,1
11744,62627,0
11745,62628,1
11746,62629,0
11747,62630,0
11748,62631,0
11749,62632,0
11750,62633,0
11751,62634,0
11752,62635,0
11753,62636,0
11754,62637,0
11755,62638,0
11756,62639,1
11757,62640,0
11758,62641,1
11759,62642,0
11760,62643,0
11761,62644,0
11762,62645,0
11763,62646,0
11764,62647,1
11765,62648,0
11766,62649,0
11767,62650,0
11768,62651,0
11769,62652,0
11770,62653,0
11771,62654,0
11772,62655,0
11773,62656,1
11774,62657,0
11775,62658,0
11776,62659,0
11777,62660,1
11778,62661,1
11779,62662,1
11780,62663,1
11781,62664,0
11782,62665,1
11783,62666,0
11784,62667,0
11785,62668,0
11786,62669,0
11787,62670,0
11788,62671,0
11789,62672,1
11790,62673,0
11791,62674,0
11792,62675,0
11793,62676,1
11794,62677,0
11795,62678,0
11796,62679,0
11797,62680,1
11798,62681,0
11799,62682,1
11800,62683,0
11801,62684,0
11802,62685,0
11803,62686,0
11804,62687,0
11805,62688,0
11806,62689,0
11807,62690,0
11808,62691,0
11809,62692,0
11810,62693,0
11811,62694,0
11812,62695,1
11813,62696,1
11814,62697,0
11815,62698,1
11816,62699,0
11817,62700,0
11818,62701,1
11819,62702,0
11820,62703,0
11821,62704,0
11822,62705,0
11823,62706,0
11824,62707,0
11825,62708,0
11826,62709,0
11827,62710,0
11828,62711,0
11829,62712,0
11830,62713,0
11831,62714,0
11832,62715,0
11833,62716,0
11834,62717,0
11835,62718,0
11836,62719,0
11837,62720,0
11838,62721,0
11839,62722,1
11840,62723,0
11841,62724,0
11842,62725,0
11843,62726,0
11844,62727,0
11845,62728,0
11846,62729,1
11847,62730,0
11848,62731,0
11849,62732,0
11850,62733,0
11851,62734,1
11852,62735,0
11853,62736,0
11854,62737,1
11855,62738,0
11856,62739,0
11857,62740,1
11858,62741,1
11859,62742,1
11860,62743,0
11861,62744,1
11862,62745,1
11863,62746,1
11864,62747,1
11865,62748,0
11866,62749,0
11867,62750,0
11868,62751,1
11869,62752,0
11870,62753,1
11871,62754,1
11872,62755,1
11873,62756,0
11874,62757,1
11875,62758,0
11876,62759,0
11877,62760,0
11878,62761,1
11879,62762,1
11880,62763,0
11881,62764,0
11882,62765,0
11883,62766,0
11884,62767,0
11885,62768,0
11886,62769,0
11887,62770,1
11888,62771,0
11889,62772,0
11890,62773,1
11891,62774,0
11892,62775,0
11893,62776,0
11894,62777,0
11895,62778,1
11896,62779,0
11897,62780,0
11898,62781,0
11899,62782,0
11900,62783,0
11901,62784,0
11902,62785,1
11903,62786,0
11904,62787,1
11905,62788,0
11906,62789,0
11907,62790,0
11908,62791,1
11909,62792,1
11910,62793,0
11911,62794,0
11912,62795,0
11913,62796,0
11914,62797,0
11915,62798,0
11916,62799,0
11917,62800,1
11918,62801,1
11919,62802,1
11920,62803,0
11921,62804,0
11922,62805,0
11923,62806,0
11924,62807,0
11925,62808,0
11926,62809,1
11927,62810,1
11928,62811,0
11929,62812,1
11930,62813,0
11931,62814,0
11932,62815,0
11933,62816,0
11934,62817,0
11935,62818,0
11936,62819,0
11937,62820,0
11938,62821,1
11939,62822,0
11940,62823,0
11941,62824,0
11942,62825,1
11943,62826,1
11944,62827,0
11945,62828,1
11946,62829,1
11947,62830,0
11948,62831,0
11949,62832,0
11950,62833,1
11951,62834,0
11952,62835,0
11953,62836,1
11954,62837,1
11955,62838,0
11956,62839,0
11957,62840,0
11958,62841,1
11959,62842,1
11960,62843,0
11961,62844,0
11962,62845,0
11963,62846,0
11964,62847,0
11965,62848,0
11966,62849,0
11967,62850,0
11968,62851,0
11969,62852,0
11970,62853,1
11971,62854,0
11972,62855,0
11973,62856,0
11974,62857,0
11975,62858,0
11976,62859,0
11977,62860,0
11978,62861,0
11979,62862,1
11980,62863,0
11981,62864,0
11982,62865,0
11983,62866,0
11984,62867,0
11985,62868,0
11986,62869,0
11987,62870,0
11988,62871,0
11989,62872,0
11990,62873,1
11991,62874,0
11992,62875,0
11993,62876,0
11994,62877,0
11995,62878,0
11996,62879,0
11997,62880,0
11998,62881,0
11999,62882,0
12000,62883,0
12001,62884,0
12002,62885,0
12003,62886,1
12004,62887,0
12005,62888,0
12006,62889,0
12007,62890,0
12008,62891,1
12009,62892,0
12010,62893,0
12011,62894,0
12012,62895,1
12013,62896,1
12014,62897,0
12015,62898,1
12016,62899,1
12017,62900,0
12018,62901,1
12019,62902,0
12020,62903,1
12021,62904,0
12022,62905,1
12023,62906,0
12024,62907,1
12025,62908,0
12026,62909,0
12027,62910,0
12028,62911,0
12029,62912,1
12030,62913,0
12031,62914,0
12032,62915,1
12033,62916,0
12034,62917,0
12035,62918,0
12036,62919,0
12037,62920,0
12038,62921,0
12039,62922,0
12040,62923,1
12041,62924,1
12042,62925,1
12043,62926,0
12044,62927,1
12045,62928,0
12046,62929,0
12047,62930,0
12048,62931,0
12049,62932,0
12050,62933,0
12051,62934,0
12052,62935,0
12053,62936,0
12054,62937,1
12055,62938,1
12056,62939,1
12057,62940,0
12058,62941,0
12059,62942,0
12060,62943,0
12061,62944,0
12062,62945,1
12063,62946,0
12064,62947,0
12065,62948,0
12066,62949,1
12067,62950,1
12068,62951,0
12069,62952,0
12070,62953,0
12071,62954,1
12072,62955,0
12073,62956,0
12074,62957,0
12075,62958,0
12076,62959,1
12077,62960,0
12078,62961,0
12079,62962,0
12080,62963,0
12081,62964,0
12082,62965,0
12083,62966,0
12084,62967,0
12085,62968,1
12086,62969,0
12087,62970,0
12088,62971,0
12089,62972,0
12090,62973,0
12091,62974,0
12092,62975,0
12093,62976,0
12094,62977,0
12095,62978,1
12096,62979,0
12097,62980,0
12098,62981,0
12099,62982,0
12100,62983,0
12101,62984,1
12102,62985,0
12103,62986,1
12104,62987,0
12105,62988,0
12106,62989,0
12107,62990,0
12108,62991,1
12109,62992,0
12110,62993,0
12111,62994,1
12112,62995,0
12113,62996,0
12114,62997,1
12115,62998,0
12116,62999,0
12117,63000,1
12118,63001,0
12119,63002,0
12120,63003,1
12121,63004,1
12122,63005,0
12123,63006,0
12124,63007,0
12125,63008,0
12126,63009,0
12127,63010,0
12128,63011,0
12129,63012,0
12130,63013,0
12131,63014,0
12132,63015,0
12133,63016,1
12134,63017,1
12135,63018,0
12136,63019,0
12137,63020,0
12138,63021,0
12139,63022,1
12140,63023,1
12141,63024,0
12142,63025,0
12143,63026,0
12144,63027,0
12145,63028,1
12146,63029,1
12147,63030,0
12148,63031,1
12149,63032,1
12150,63033,0
12151,63034,0
12152,63035,1
12153,63036,0
12154,63037,0
12155,63038,0
12156,63039,0
12157,63040,0
12158,63041,1
12159,63042,0
12160,63043,0
12161,63044,1
12162,63045,0
12163,63046,1
12164,63047,0
12165,63048,0
12166,63049,0
12167,63050,0
12168,63051,0
12169,63052,0
12170,63053,0
12171,63054,0
12172,63055,1
12173,63056,1
12174,63057,0
12175,63058,0
12176,63059,0
12177,63060,1
12178,63061,1
12179,63062,1
12180,63063,1
12181,63064,1
12182,63065,0
12183,63066,0
12184,63067,0
12185,63068,0
12186,63069,0
12187,63070,0
12188,63071,1
12189,63072,1
12190,63073,0
12191,63074,1
12192,63075,0
12193,63076,0
12194,63077,0
12195,63078,1
12196,63079,0
12197,63080,0
12198,63081,0
12199,63082,1
12200,63083,0
12201,63084,0
12202,63085,1
12203,63086,0
12204,63087,0
12205,63088,0
12206,63089,0
12207,63090,0
12208,63091,0
12209,63092,0
12210,63093,1
12211,63094,0
12212,63095,0
12213,63096,0
12214,63097,0
12215,63098,0
12216,63099,0
12217,63100,1
12218,63101,1
12219,63102,0
12220,63103,1
12221,63104,0
12222,63105,1
12223,63106,0
12224,63107,0
12225,63108,0
12226,63109,0
12227,63110,1
12228,63111,1
12229,63112,0
12230,63113,1
12231,63114,0
12232,63115,0
12233,63116,0
12234,63117,0
12235,63118,0
12236,63119,0
12237,63120,0
12238,63121,1
12239,63122,0
12240,63123,0
12241,63124,0
12242,63125,0
12243,63126,0
12244,63127,0
12245,63128,0
12246,63129,0
12247,63130,0
12248,63131,1
12249,63132,0
12250,63133,1
12251,63134,0
12252,63135,0
12253,63136,1
12254,63137,1
12255,63138,0
12256,63139,1
12257,63140,0
12258,63141,0
12259,63142,0
12260,63143,0
12261,63144,1
12262,63145,0
12263,63146,1
12264,63147,0
12265,63148,0
12266,63149,0
12267,63150,0
12268,63151,0
12269,63152,0
12270,63153,0
12271,63154,1
12272,63155,0
12273,63156,1
12274,63157,0
12275,63158,1
12276,63159,0
12277,63160,1
12278,63161,0
12279,63162,0
12280,63163,0
12281,63164,0
12282,63165,0
12283,63166,0
12284,63167,0
12285,63168,1
12286,63169,0
12287,63170,0
12288,63171,0
12289,63172,0
12290,63173,1
12291,63174,0
12292,63175,0
12293,63176,0
12294,63177,0
12295,63178,1
12296,63179,0
12297,63180,0
12298,63181,0
12299,63182,0
12300,63183,1
12301,63184,0
12302,63185,0
12303,63186,1
12304,63187,0
12305,63188,0
12306,63189,0
12307,63190,0
12308,63191,1
12309,63192,0
12310,63193,0
12311,63194,1
12312,63195,0
12313,63196,0
12314,63197,0
12315,63198,1
12316,63199,0
12317,63200,0
12318,63201,0
12319,63202,0
12320,63203,0
12321,63204,1
12322,63205,0
12323,63206,0
12324,63207,0
12325,63208,1
12326,63209,0
12327,63210,0
12328,63211,0
12329,63212,0
12330,63213,0
12331,63214,1
12332,63215,1
12333,63216,0
12334,63217,1
12335,63218,0
12336,63219,0
12337,63220,0
12338,63221,0
12339,63222,0
12340,63223,0
12341,63224,0
12342,63225,0
12343,63226,0
12344,63227,0
12345,63228,0
12346,63229,0
12347,63230,0
12348,63231,1
12349,63232,0
12350,63233,0
12351,63234,1
12352,63235,1
12353,63236,0
12354,63237,1
12355,63238,0
12356,63239,0
12357,63240,1
12358,63241,0
12359,63242,0
12360,63243,0
12361,63244,1
12362,63245,1
12363,63246,0
12364,63247,0
12365,63248,0
12366,63249,1
12367,63250,0
12368,63251,0
12369,63252,0
12370,63253,0
12371,63254,0
12372,63255,0
12373,63256,0
12374,63257,1
12375,63258,0
12376,63259,0
12377,63260,1
12378,63261,0
12379,63262,0
12380,63263,0
12381,63264,1
12382,63265,0
12383,63266,0
12384,63267,0
12385,63268,0
12386,63269,0
12387,63270,0
12388,63271,0
12389,63272,0
12390,63273,0
12391,63274,0
12392,63275,0
12393,63276,1
12394,63277,0
12395,63278,1
12396,63279,0
12397,63280,1
12398,63281,0
12399,63282,0
12400,63283,1
12401,63284,0
12402,63285,0
12403,63286,0
12404,63287,0
12405,63288,0
12406,63289,0
12407,63290,0
12408,63291,1
12409,63292,0
12410,63293,0
12411,63294,1
12412,63295,0
12413,63296,0
12414,63297,0
12415,63298,0
12416,63299,0
12417,63300,0
12418,63301,1
12419,63302,0
12420,63303,0
12421,63304,0
12422,63305,1
12423,63306,0
12424,63307,1
12425,63308,0
12426,63309,0
12427,63310,0
12428,63311,1
12429,63312,1
12430,63313,1
12431,63314,0
12432,63315,1
12433,63316,0
12434,63317,0
12435,63318,1
12436,63319,0
12437,63320,0
12438,63321,0
12439,63322,0
12440,63323,0
12441,63324,1
12442,63325,0
12443,63326,1
12444,63327,1
12445,63328,1
12446,63329,0
12447,63330,0
12448,63331,0
12449,63332,0
12450,63333,1
12451,63334,1
12452,63335,0
12453,63336,1
12454,63337,0
12455,63338,1
12456,63339,0
12457,63340,0
12458,63341,0
12459,63342,0
12460,63343,1
12461,63344,1
12462,63345,1
12463,63346,0
12464,63347,1
12465,63348,0
12466,63349,0
12467,63350,1
12468,63351,0
12469,63352,0
12470,63353,1
12471,63354,1
12472,63355,1
12473,63356,0
12474,63357,0
12475,63358,1
12476,63359,0
12477,63360,0
12478,63361,1
12479,63362,0
12480,63363,0
12481,63364,0
12482,63365,0
12483,63366,0
12484,63367,0
12485,63368,1
12486,63369,0
12487,63370,0
12488,63371,0
12489,63372,0
12490,63373,1
12491,63374,0
12492,63375,0
12493,63376,1
12494,63377,0
12495,63378,0
12496,63379,1
12497,63380,0
12498,63381,0
12499,63382,0
12500,63383,0
12501,63384,0
12502,63385,1
12503,63386,0
12504,63387,0
12505,63388,1
12506,63389,0
12507,63390,1
12508,63391,0
12509,63392,0
12510,63393,0
12511,63394,0
12512,63395,0
12513,63396,0
12514,63397,0
12515,63398,1
12516,63399,0
12517,63400,0
12518,63401,0
12519,63402,0
12520,63403,0
12521,63404,0
12522,63405,0
12523,63406,0
12524,63407,0
12525,63408,0
12526,63409,0
12527,63410,0
12528,63411,1
12529,63412,0
12530,63413,0
12531,63414,1
12532,63415,0
12533,63416,0
12534,63417,0
12535,63418,1
12536,63419,0
12537,63420,0
12538,63421,1
12539,63422,0
12540,63423,0
12541,63424,0
12542,63425,1
12543,63426,1
12544,63427,0
12545,63428,0
12546,63429,0
12547,63430,0
12548,63431,1
12549,63432,0
12550,63433,0
12551,63434,0
12552,63435,1
12553,63436,0
12554,63437,0
12555,63438,0
12556,63439,0
12557,63440,0
12558,63441,0
12559,63442,0
12560,63443,0
12561,63444,0
12562,63445,0
12563,63446,1
12564,63447,0
12565,63448,0
12566,63449,1
12567,63450,0
12568,63451,0
12569,63452,0
12570,63453,0
12571,63454,0
12572,63455,0
12573,63456,0
12574,63457,0
12575,63458,0
12576,63459,0
12577,63460,0
12578,63461,1
12579,63462,0
12580,63463,0
12581,63464,0
12582,63465,0
12583,63466,0
12584,63467,1
12585,63468,0
12586,63469,0
12587,63470,1
12588,63471,0
12589,63472,0
12590,63473,1
12591,63474,0
12592,63475,0
12593,63476,0
12594,63477,0
12595,63478,0
12596,63479,0
12597,63480,1
12598,63481,0
12599,63482,0
12600,63483,0
12601,63484,1
12602,63485,1
12603,63486,1
12604,63487,0
12605,63488,0
12606,63489,0
12607,63490,0
12608,63491,0
12609,63492,0
12610,63493,0
12611,63494,1
12612,63495,0
12613,63496,0
12614,63497,0
12615,63498,0
12616,63499,0
12617,63500,0
12618,63501,0
12619,63502,0
12620,63503,0
12621,63504,0
12622,63505,0
12623,63506,0
12624,63507,0
